CMDLINE python ./reg_stats_new.py -c /home/neil/share/reg_projects_new/Cbx2_n1/out/stats-test_new_pipeline/stats.yaml
MEM 0.808594 1446137825.5112
MEM 92.464844 1446137825.6115
MEM 143.566406 1446137825.7117
MEM 148.207031 1446137825.8120
MEM 153.214844 1446137825.9123
MEM 175.933594 1446137826.0127
MEM 197.675781 1446137826.1130
MEM 197.675781 1446137826.2132
MEM 197.675781 1446137826.3134
MEM 197.675781 1446137826.4137
MEM 197.675781 1446137826.5139
MEM 197.675781 1446137826.6142
MEM 283.410156 1446137826.7145
MEM 283.410156 1446137826.8148
MEM 283.410156 1446137826.9151
MEM 283.410156 1446137827.0153
MEM 283.410156 1446137827.1156
MEM 283.410156 1446137827.2159
MEM 283.410156 1446137827.3162
MEM 283.410156 1446137827.4165
MEM 283.410156 1446137827.5168
MEM 197.832031 1446137827.6171
MEM 283.468750 1446137827.7174
MEM 283.468750 1446137827.8177
MEM 283.468750 1446137827.9180
MEM 283.468750 1446137828.0183
MEM 283.468750 1446137828.1185
MEM 283.468750 1446137828.2188
MEM 283.468750 1446137828.3191
MEM 283.468750 1446137828.4194
MEM 283.531250 1446137828.5197
MEM 199.589844 1446137828.6200
MEM 205.894531 1446137828.7203
MEM 214.238281 1446137828.8206
MEM 216.238281 1446137828.9209
MEM 218.238281 1446137829.0212
MEM 224.238281 1446137829.1215
MEM 226.238281 1446137829.2218
MEM 228.238281 1446137829.3221
MEM 244.097656 1446137829.4224
MEM 329.757812 1446137829.5226
MEM 329.757812 1446137829.6229
MEM 329.757812 1446137829.7233
MEM 329.757812 1446137829.8237
MEM 329.757812 1446137829.9240
MEM 329.757812 1446137830.0243
MEM 329.757812 1446137830.1247
MEM 329.757812 1446137830.2250
MEM 329.757812 1446137830.3252
MEM 329.757812 1446137830.4255
MEM 248.988281 1446137830.5258
MEM 251.390625 1446137830.6261
MEM 251.390625 1446137830.7264
MEM 251.390625 1446137830.8267
MEM 251.390625 1446137830.9270
MEM 251.406250 1446137831.0273
MEM 265.425781 1446137831.1277
MEM 265.542969 1446137831.2279
MEM 351.179688 1446137831.3282
MEM 351.179688 1446137831.4285
MEM 351.179688 1446137831.5288
MEM 351.179688 1446137831.6291
MEM 351.179688 1446137831.7294
MEM 351.179688 1446137831.8297
MEM 351.179688 1446137831.9300
MEM 351.179688 1446137832.0303
MEM 351.179688 1446137832.1306
MEM 351.242188 1446137832.2311
MEM 270.390625 1446137832.3320
MEM 272.812500 1446137832.4323
MEM 272.812500 1446137832.5326
MEM 272.812500 1446137832.6329
MEM 272.812500 1446137832.7332
MEM 272.820312 1446137832.8335
MEM 286.988281 1446137832.9338
MEM 372.625000 1446137833.0341
MEM 372.625000 1446137833.1344
MEM 372.625000 1446137833.2347
MEM 372.625000 1446137833.3350
MEM 372.625000 1446137833.4353
MEM 372.625000 1446137833.5356
MEM 372.625000 1446137833.6359
MEM 372.625000 1446137833.7362
MEM 372.625000 1446137833.8365
MEM 372.625000 1446137833.9368
MEM 372.625000 1446137834.0372
MEM 291.503906 1446137834.1374
MEM 294.238281 1446137834.2378
MEM 294.238281 1446137834.3381
MEM 294.238281 1446137834.4384
MEM 294.238281 1446137834.5387
MEM 294.238281 1446137834.6390
MEM 294.238281 1446137834.7393
MEM 308.390625 1446137834.8396
MEM 394.027344 1446137834.9399
MEM 394.027344 1446137835.0402
MEM 394.027344 1446137835.1404
MEM 394.027344 1446137835.2407
MEM 394.027344 1446137835.3410
MEM 394.027344 1446137835.4414
MEM 394.027344 1446137835.5417
MEM 394.027344 1446137835.6420
MEM 394.027344 1446137835.7423
MEM 394.089844 1446137835.8427
MEM 313.238281 1446137835.9430
MEM 315.664062 1446137836.0433
MEM 315.664062 1446137836.1436
MEM 315.664062 1446137836.2439
MEM 315.664062 1446137836.3442
MEM 315.664062 1446137836.4445
MEM 326.433594 1446137836.5449
MEM 383.359375 1446137836.6453
MEM 415.453125 1446137836.7456
MEM 415.453125 1446137836.8458
MEM 415.453125 1446137836.9461
MEM 415.453125 1446137837.0464
MEM 415.453125 1446137837.1467
MEM 415.453125 1446137837.2470
MEM 415.453125 1446137837.3474
MEM 415.453125 1446137837.4477
MEM 415.453125 1446137837.5480
MEM 415.453125 1446137837.6483
MEM 415.453125 1446137837.7486
MEM 415.453125 1446137837.8489
MEM 415.453125 1446137837.9492
MEM 334.664062 1446137838.0495
MEM 337.085938 1446137838.1507
MEM 337.085938 1446137838.2510
MEM 337.085938 1446137838.3513
MEM 337.085938 1446137838.4517
MEM 337.085938 1446137838.5520
MEM 351.121094 1446137838.6523
MEM 436.878906 1446137838.7526
MEM 436.878906 1446137838.8529
MEM 436.878906 1446137838.9532
MEM 436.878906 1446137839.0535
MEM 436.878906 1446137839.1538
MEM 436.878906 1446137839.2541
MEM 436.878906 1446137839.3544
MEM 436.878906 1446137839.4547
MEM 436.878906 1446137839.5550
MEM 353.664062 1446137839.6553
MEM 358.511719 1446137839.7556
MEM 358.511719 1446137839.8559
MEM 358.511719 1446137839.9562
MEM 358.511719 1446137840.0565
MEM 358.511719 1446137840.1569
MEM 358.511719 1446137840.2572
MEM 372.546875 1446137840.3575
MEM 458.300781 1446137840.4578
MEM 458.300781 1446137840.5580
MEM 458.300781 1446137840.6583
MEM 458.300781 1446137840.7586
MEM 458.300781 1446137840.8589
MEM 458.300781 1446137840.9592
MEM 458.300781 1446137841.0595
MEM 458.300781 1446137841.1597
MEM 458.300781 1446137841.2600
MEM 458.300781 1446137841.3604
MEM 458.300781 1446137841.4607
MEM 458.300781 1446137841.5610
MEM 458.300781 1446137841.6613
MEM 458.300781 1446137841.7616
MEM 458.300781 1446137841.8619
MEM 458.300781 1446137841.9622
MEM 458.300781 1446137842.0625
MEM 458.300781 1446137842.1628
MEM 375.015625 1446137842.2630
MEM 377.511719 1446137842.3633
MEM 379.933594 1446137842.4636
MEM 379.933594 1446137842.5639
MEM 379.933594 1446137842.6642
MEM 379.933594 1446137842.7645
MEM 379.933594 1446137842.8648
MEM 393.968750 1446137842.9651
MEM 479.726562 1446137843.0654
