CMDLINE python /home/neil/git/registration-pipeline/stats/mem_test.py /home/neil/share/test_dataset_for_lama_dev/wt/output/normalised_output /home/neil/share/test_dataset_for_lama_dev/mut/output/normalised_output
MEM 0.785156 1446048362.6977
MEM 32.027344 1446048362.7979
MEM 38.566406 1446048362.8982
MEM 146.640625 1446048362.9985
MEM 201.363281 1446048363.0988
MEM 201.363281 1446048363.1991
MEM 201.363281 1446048363.2994
MEM 201.363281 1446048363.3998
MEM 201.363281 1446048363.5001
MEM 222.957031 1446048363.6005
MEM 268.593750 1446048363.7008
MEM 268.593750 1446048363.8011
MEM 268.593750 1446048363.9015
MEM 268.593750 1446048364.0018
MEM 268.593750 1446048364.1021
MEM 268.593750 1446048364.2024
MEM 174.964844 1446048364.3027
MEM 228.472656 1446048364.4031
MEM 228.472656 1446048364.5035
MEM 228.472656 1446048364.6037
MEM 228.472656 1446048364.7042
MEM 228.472656 1446048364.8045
MEM 241.949219 1446048364.9048
MEM 295.390625 1446048365.0052
MEM 295.390625 1446048365.1055
MEM 295.390625 1446048365.2058
MEM 295.390625 1446048365.3061
MEM 295.390625 1446048365.4064
MEM 295.390625 1446048365.5067
MEM 306.230469 1446048365.6072
MEM 362.542969 1446048365.7076
MEM 684.113281 1446048365.8081
MEM 469.714844 1446048365.9086
MEM 684.136719 1446048366.0091
MEM 577.144531 1446048366.1095
MEM 690.382812 1446048366.2098
MEM 791.296875 1446048366.3102
MEM 794.351562 1446048366.4106
MEM 1125.191406 1446048366.5110
MEM 1153.031250 1446048366.6113
MEM 1315.183594 1446048366.7116
MEM 1273.878906 1446048366.8120
MEM 1378.519531 1446048366.9123
MEM 1320.289062 1446048367.0126
MEM 1324.289062 1446048367.1129
MEM 1326.742188 1446048367.2132
MEM 1330.742188 1446048367.3135
MEM 1333.242188 1446048367.4138
MEM 470.386719 1446048367.5141
