CMDLINE python reg_stats_new.py -c /home/neil/share/test_dataset_for_lama_dev/mut/output/stats_test/stats.yaml
MEM 1.226562 1445955987.6299
MEM 17.468750 1445955987.7302
MEM 139.531250 1445955987.8305
MEM 156.601562 1445955987.9308
MEM 175.156250 1445955988.0311
MEM 181.539062 1445955988.1313
MEM 185.089844 1445955988.2317
MEM 188.441406 1445955988.3319
MEM 196.691406 1445955988.4322
MEM 199.488281 1445955988.5325
MEM 214.136719 1445955988.6329
MEM 227.976562 1445955988.7332
MEM 281.570312 1445955988.8337
MEM 281.570312 1445955988.9341
MEM 281.570312 1445955989.0346
MEM 281.570312 1445955989.1351
MEM 281.570312 1445955989.2356
MEM 281.738281 1445955989.3360
MEM 281.625000 1445955989.4365
MEM 281.625000 1445955989.5370
MEM 281.625000 1445955989.6374
MEM 281.625000 1445955989.7379
MEM 281.625000 1445955989.8383
MEM 281.625000 1445955989.9387
MEM 234.605469 1445955990.0391
MEM 241.957031 1445955990.1394
MEM 243.957031 1445955990.2397
MEM 247.957031 1445955990.3400
MEM 258.500000 1445955990.4403
MEM 311.984375 1445955990.5406
MEM 311.984375 1445955990.6410
MEM 311.984375 1445955990.7413
MEM 311.984375 1445955990.8417
MEM 311.984375 1445955990.9421
MEM 259.609375 1445955991.0424
MEM 262.964844 1445955991.1428
MEM 262.964844 1445955991.2431
MEM 262.964844 1445955991.3434
MEM 258.625000 1445955991.4437
MEM 312.066406 1445955991.5440
MEM 312.066406 1445955991.6443
MEM 312.066406 1445955991.7447
MEM 312.066406 1445955991.8450
MEM 312.066406 1445955991.9454
MEM 312.066406 1445955992.0457
MEM 312.066406 1445955992.1460
MEM 312.066406 1445955992.2463
MEM 312.066406 1445955992.3466
MEM 312.066406 1445955992.4469
MEM 260.117188 1445955992.5472
MEM 266.710938 1445955992.6475
MEM 270.773438 1445955992.7479
MEM 270.773438 1445955992.8482
MEM 274.773438 1445955992.9485
MEM 338.734375 1445955993.0489
MEM 338.734375 1445955993.1494
MEM 338.734375 1445955993.2498
MEM 338.734375 1445955993.3502
MEM 338.734375 1445955993.4508
MEM 285.292969 1445955993.5511
MEM 289.757812 1445955993.6515
